account_id,customer_id,account_number,account_type,currency,current_balance,opened_date
79c44547-383d-4104-a6c1-8fa30eb90437,d4e24df7-417c-43b4-b30b-5667764c7e69,9607705517,current,NGN,5337142.94,2025-06-14
cee5ee63-4730-49e7-8092-9caec3a4b798,8bc9fb9d-6813-4059-9dd7-6844e376ce85,1381047486,savings,NGN,733571.88,2025-09-08
d272d2cd-4449-4f20-809e-e3f07b3a1046,8bc9fb9d-6813-4059-9dd7-6844e376ce85,4376012535,current,NGN,2459640.41,2025-10-10
0b44551e-67bf-4e86-a267-cfa6c26bab83,8c6009e3-82fa-494d-9f6f-af31c01f07df,5759846853,savings,NGN,940817.51,2022-09-13
ae35372a-a7e2-45bc-833f-f25f0ffd8866,8c6009e3-82fa-494d-9f6f-af31c01f07df,8134578176,current,NGN,5683790.59,2023-06-28
6620a5c2-c577-42b6-bf82-93edef630d7c,0cca2ed8-2496-482e-8cd6-70d662183a37,3982221755,savings,NGN,508998.16,2023-12-08
ab15640d-e1fa-401d-938c-a8aa6a09fc8c,0cca2ed8-2496-482e-8cd6-70d662183a37,2052739584,current,NGN,6796740.76,2025-12-30
79a24fe1-17ea-48bb-9f85-0c065d01170b,bcee0e64-babb-47b8-acf8-452554b3a1ae,9268810116,savings,NGN,1441564.55,2025-11-01
7468078a-10e9-4a2a-8f13-4db4679ef160,bcee0e64-babb-47b8-acf8-452554b3a1ae,4337869326,solo,NGN,51807.01,2025-05-27
d10bc602-201e-4157-bd18-0cfa66803134,bcee0e64-babb-47b8-acf8-452554b3a1ae,9082233808,current,NGN,5027917.76,2024-07-22
9ea8c1de-f059-4a4b-9bce-1a7a33dfce5b,b426dbe4-82f4-41f3-a25c-f4c8bcb794f6,3946428050,savings,NGN,752304.44,2024-01-18
715f80c6-1f68-4434-9601-c96b66e394aa,b426dbe4-82f4-41f3-a25c-f4c8bcb794f6,7828557782,current,NGN,3687137.19,2023-02-09
f3c7bda5-d96e-47bc-9170-054a6ad8bf0b,0ac06d08-1d01-4593-93fc-bc8c4d57579d,4709136068,savings,NGN,549084.27,2026-01-12
e9def3d9-79dd-440a-bdc1-3e5d549b00d9,0ac06d08-1d01-4593-93fc-bc8c4d57579d,1099185346,solo,NGN,7848.34,2025-12-05
a67c214c-c075-4219-91c2-23c3f299b15b,0ac06d08-1d01-4593-93fc-bc8c4d57579d,8032029794,current,NGN,3211479.39,2023-09-26
00196e04-45db-45b4-bb72-0fe460c28cc2,38a16ab9-06c1-4182-8179-6e8125ab1e0b,9406918336,savings,NGN,175474.11,2024-02-15
01ae7659-f0e4-4769-935a-c65f6579f3c9,38a16ab9-06c1-4182-8179-6e8125ab1e0b,8390645450,current,NGN,9970093.29,2023-12-07
43bd37eb-19fa-42e7-b860-e0fd62f494b5,fc744f36-1dd7-4d5c-a20e-a8ad158638cc,5075872833,savings,NGN,1708571.74,2025-10-01
6c213a0f-317c-4b38-a7a6-e4d5c15422ac,fc744f36-1dd7-4d5c-a20e-a8ad158638cc,8740864597,current,NGN,8005302.85,2025-11-14
ada8032b-65cf-44b7-82db-b0ccdca24ea6,92dce7b9-2e52-4a02-b6a4-5fc285a5764b,9690467515,savings,NGN,1236695.09,2024-10-06
f5c9654e-588f-4fe4-980a-44fa55410468,92dce7b9-2e52-4a02-b6a4-5fc285a5764b,5177812612,current,NGN,2033447.72,2025-10-05
9257f784-e9f1-4d77-9b64-06897428b3c6,0d6fadd7-f490-4526-8b83-0e9c0092fd4e,6285792525,savings,NGN,627429.98,2025-08-11
0c221f4a-952c-4054-927b-77ade00d52ab,0d6fadd7-f490-4526-8b83-0e9c0092fd4e,9206043846,current,NGN,2481671.89,2025-05-14
caadfd86-048e-4b79-a996-c407d8c4d1a4,b57a67f3-90ee-4f86-9725-a1be51c64c92,4729492289,savings,NGN,1806738.83,2025-02-06
e89232bd-79f3-4ad6-ba22-aafda349e1ea,b57a67f3-90ee-4f86-9725-a1be51c64c92,7781078079,current,NGN,4854215.7,2025-01-31
07785745-724d-4ee2-bbfd-b8ebaeb33e6f,342da8d6-6170-4dfe-b90a-9fc25bbad98a,6658286941,savings,NGN,1013651.24,2021-08-02
c925bbe2-a25d-4846-8dda-423016537f5a,342da8d6-6170-4dfe-b90a-9fc25bbad98a,6041257958,current,NGN,3184649.72,2021-07-27
593dc7e0-651b-4e4a-ba6e-b8cba0e56c78,923dd7d0-4ae0-4697-a97c-47fa6145229c,2603387533,savings,NGN,631541.64,2022-09-06
9516e570-de5d-49a8-b831-806530ecd22e,923dd7d0-4ae0-4697-a97c-47fa6145229c,1942324215,solo,NGN,9740.23,2022-08-01
55423c2d-7727-4341-865c-0beacecd6ead,923dd7d0-4ae0-4697-a97c-47fa6145229c,4829742636,current,NGN,9641450.33,2025-03-11
f7538741-c291-4044-8112-b2835b7bdc61,bd91da5c-9735-4b86-ae63-f120dfd09416,2429803428,savings,NGN,1439564.72,2023-03-08
08ad0c98-9314-4250-a943-adff5f976a7e,bd91da5c-9735-4b86-ae63-f120dfd09416,5119334985,current,NGN,5895289.01,2025-12-19
eb225685-8980-4458-b7c4-c04046d543f5,d9469a72-9582-4dc0-b3c3-465e53d19de2,6362069228,savings,NGN,493946.76,2025-04-07
27e15805-eb59-4589-aa50-c7587e4b2ac3,d9469a72-9582-4dc0-b3c3-465e53d19de2,8508605626,current,NGN,5820410.77,2023-03-19
20e96f56-2081-49f3-9903-69ee7a4bd393,fc6f359e-e184-4424-8d23-ec0c73ce2465,6452477628,savings,NGN,29281.98,2025-04-20
28a84215-e11a-41cf-98a9-9d540a013c30,fc6f359e-e184-4424-8d23-ec0c73ce2465,1661697268,current,NGN,9494211.54,2024-10-22
0eeaaf10-93d1-43b8-a030-cacf79e45684,aa79b4a4-1e19-4dc5-8085-8a71721f495c,6939196432,savings,NGN,1803150.92,2025-09-13
254fde7b-452e-4d02-be81-6861891ce214,aa79b4a4-1e19-4dc5-8085-8a71721f495c,9645459314,current,NGN,1075178.91,2025-10-12
d9afccef-ed8d-47c2-b749-2aa2a8748462,2bd043cb-e4fd-4da5-b7c5-1206d117d914,1570901293,savings,NGN,634139.73,2025-08-13
21f9670a-8773-49eb-8add-53acc8d2d26e,2bd043cb-e4fd-4da5-b7c5-1206d117d914,1373816490,current,NGN,6200359.97,2024-10-01
ec32f1aa-0a08-44ba-8264-4380cafa8437,a424e7ed-ca8e-422a-876e-7c883a3cd3f5,7676130208,savings,NGN,664131.45,2023-12-11
8e425794-9cd5-4ac5-9f02-4dfa34a1cbd1,a424e7ed-ca8e-422a-876e-7c883a3cd3f5,8551062947,current,NGN,620321.14,2024-02-21
5cc6952c-ed88-43a9-851f-fb3010a18cfa,0594bd64-32d0-4bc8-a9cb-cf05730856d5,4937744321,savings,NGN,1460987.66,2023-05-11
276a4b85-d9ac-4085-87d9-f6b6914c3361,0594bd64-32d0-4bc8-a9cb-cf05730856d5,2445095715,current,NGN,3418325.46,2022-05-03
ab2b628e-5ced-49cb-9916-29db1e6ad0c9,abfb2c17-355a-4fbc-a3f0-314a8f74f718,4772277295,savings,NGN,1128416.21,2022-03-12
f37bb4ec-2cd8-4299-8407-9caf9aff8885,abfb2c17-355a-4fbc-a3f0-314a8f74f718,5897128896,current,NGN,7610876.04,2021-06-06
5be23ada-afc5-4343-b0f6-7f153144af87,5ac6e702-3a54-40f2-a102-cc73d556e9af,6084473508,savings,NGN,1846151.55,2025-11-05
422f2e2d-f1dd-4cc9-a5f5-be61b75fba15,5ac6e702-3a54-40f2-a102-cc73d556e9af,6949791249,current,NGN,4014292.03,2025-06-08
6b191440-a6bd-4904-88c2-e4ea4282b46c,8d984ef5-b5ef-4b06-9d31-a4c9d38cab2a,3070125986,savings,NGN,1906778.07,2025-01-07
a27313b1-25ce-42e5-9b22-35ed060f89ca,8d984ef5-b5ef-4b06-9d31-a4c9d38cab2a,2258093258,current,NGN,8903765.22,2025-07-20
3caffac8-2d69-4491-9b37-763cd1648425,3cd9d5e1-ba94-453b-b67c-e18d1ede2c34,7331749972,savings,NGN,1533789.38,2026-02-17
55640a05-b96f-46b7-b9a2-3be6a9c82f65,3cd9d5e1-ba94-453b-b67c-e18d1ede2c34,1507835865,current,NGN,9703429.15,2024-07-15
25587bcd-a884-4850-8953-76441fba6111,903a3228-1e5b-4fc6-a195-ef5bff646f98,8167708129,savings,NGN,1643638.23,2025-07-18
25f58c74-214d-4436-a5bd-2ad65a55e0bd,903a3228-1e5b-4fc6-a195-ef5bff646f98,2973736307,current,NGN,1121243.15,2025-05-05
79d3414e-4026-4378-9edb-20c5fb0ed06f,6589c2ac-2da2-4e4e-bb00-909fc44c6e63,4857314938,savings,NGN,503663.66,2024-12-10
224c5000-dff6-42c2-b121-e5c19c7107fd,6589c2ac-2da2-4e4e-bb00-909fc44c6e63,6170928241,solo,NGN,63493.31,2022-01-07
b6281490-bb14-415e-a09e-997ed736b0c2,6589c2ac-2da2-4e4e-bb00-909fc44c6e63,7746162913,current,NGN,9831070.83,2024-01-19
050e8731-8740-4739-bbf6-59428563da56,f7ad4372-879c-48bc-8c8c-be6c66a3dfad,9611826589,savings,NGN,1394680.5,2025-01-10
5a1453af-06d1-4fd0-afdc-a1313e1b4c8d,f7ad4372-879c-48bc-8c8c-be6c66a3dfad,2321823148,current,NGN,584131.82,2023-01-29
3e79b3b2-fb89-4353-acd1-f4a8abd3ab8d,4dbeb64f-c48e-41e8-96af-11e7d8f239d4,9244943246,savings,NGN,156961.13,2024-05-31
a9e098f6-0628-4647-be21-6c43e27bf296,4dbeb64f-c48e-41e8-96af-11e7d8f239d4,9383091658,current,NGN,1150133.43,2025-10-14
d05b2320-bc0b-41a7-8ddc-8cf1a90d7803,4dc11c51-b9de-4a00-a88c-712c23504968,2447143155,savings,NGN,1152572.03,2025-10-26
983ffd42-31e9-40e8-b7e0-c8d8e4301903,4dc11c51-b9de-4a00-a88c-712c23504968,4052512581,current,NGN,4454195.29,2024-03-27
16dc1470-ddf3-40d5-9b73-bffd7105c8ed,2636a463-c985-4732-ac63-df36d935d6df,6040696423,savings,NGN,623455.18,2022-08-28
5e86456f-e011-43a1-aa27-c4451109958b,2636a463-c985-4732-ac63-df36d935d6df,7317096611,current,NGN,6264445.9,2025-09-01
3f4392ce-7fe8-46cd-9a41-6eb759077b19,848d1e70-67d7-49d3-9555-d00fc78f1e0e,4151700271,savings,NGN,1449787.9,2024-12-15
56f461d9-6a66-4f15-835f-6bb2c1808a48,848d1e70-67d7-49d3-9555-d00fc78f1e0e,5205524542,current,NGN,5243065.72,2025-08-20
5074b89f-4168-48de-8d28-dce9f7539469,bb10ecfb-a70f-45e0-bbf6-192f4c96a47a,5900918448,savings,NGN,108242.86,2025-05-20
6fd41ec4-5df2-42a3-b0f9-fdfaf9d31669,bb10ecfb-a70f-45e0-bbf6-192f4c96a47a,5199021831,solo,NGN,64458.46,2025-10-19
0b70b94c-96c2-4100-93e5-6c66e1f842ae,bb10ecfb-a70f-45e0-bbf6-192f4c96a47a,5253831234,current,NGN,9541433.57,2024-01-18
783ff432-3517-4323-b089-017727673379,ca00e050-6cd3-43b7-9ddb-c02e59bdfba5,7072697382,savings,NGN,1714936.65,2024-02-26
24e687f8-efc4-4637-94fc-1b4aa8ef3d50,ca00e050-6cd3-43b7-9ddb-c02e59bdfba5,2534346409,current,NGN,2148113.87,2025-01-28
90a7159d-b3ec-4af1-87a5-aca88ceb3029,90543f9b-d613-49d0-8bbc-472c96ba8fae,2242083444,savings,NGN,1045584.41,2025-08-07
2d7e7c7d-7043-414f-a3cf-38aec5b338aa,90543f9b-d613-49d0-8bbc-472c96ba8fae,1136945145,current,NGN,6668987.4,2025-10-14
678d34e3-0668-468d-9035-37022484e016,98cf4016-3021-4a35-b269-23cb9bf283cf,6753917157,savings,NGN,1989946.45,2025-08-21
72a41ae1-f58e-489d-9a6b-2a95b6e4e7da,98cf4016-3021-4a35-b269-23cb9bf283cf,5018845394,current,NGN,6797605.26,2025-12-15
394c4f75-77eb-42f8-8eaf-b04d77d5f804,6c21f303-b913-4500-9f1e-e4671da57157,2912280227,savings,NGN,1241028.91,2024-09-24
8dd81944-8e61-4508-a2f6-86483a6cc886,6c21f303-b913-4500-9f1e-e4671da57157,6638559377,solo,NGN,104443.58,2024-03-10
f17b4383-b196-46ef-8335-d9be6fda1ada,6c21f303-b913-4500-9f1e-e4671da57157,3990098912,current,NGN,3620481.01,2023-08-24
fd7e1eca-1b03-47d0-8f10-7679b594d613,bf0925e2-882a-4b7e-a6dc-9d196795d95e,6940218188,savings,NGN,1026812.12,2024-11-03
a33edbf6-a010-4192-b613-5092c676e36a,bf0925e2-882a-4b7e-a6dc-9d196795d95e,5064227607,current,NGN,8195446.93,2025-07-24
0afebd6b-5bb8-4be7-9847-722f88e52bec,6918e596-e11c-419b-a486-5ebe4e1f6ad5,3078207862,savings,NGN,105682.69,2025-11-04
44420edd-1815-43bf-b5ab-d3237bf2b213,6918e596-e11c-419b-a486-5ebe4e1f6ad5,7525645850,current,NGN,7315508.5,2025-02-16
7ab6b6c4-95a0-4d9d-8ba9-beaff8d84751,17841836-2b7b-4525-b130-7b4f344535d4,9766800483,savings,NGN,1606206.11,2025-12-03
4c5f8d4e-34a5-45ce-b9f3-dad4f53fb44e,17841836-2b7b-4525-b130-7b4f344535d4,4089199850,solo,NGN,160490.99,2025-06-20
248163f9-fa3e-4d65-b8a1-220b39151834,17841836-2b7b-4525-b130-7b4f344535d4,2567431722,current,NGN,9023124.64,2024-06-27
5d99fab7-aab6-430f-8894-06bed5609b79,8001cc8b-34c3-4fd5-99b3-f36fe5f0856c,7012579698,savings,NGN,28920.7,2024-12-12
64bed294-3337-4f1f-80d7-2a3cb92fa4be,8001cc8b-34c3-4fd5-99b3-f36fe5f0856c,4549348913,current,NGN,9736593.14,2024-01-08
9cb4517f-4368-4d0a-8f75-5b62bfea546d,85983192-1a4d-4723-84df-44472692fbd8,4314403968,savings,NGN,670156.36,2025-10-13
3c29a001-44e4-4438-86fd-20f6a23a3bed,85983192-1a4d-4723-84df-44472692fbd8,5217817354,current,NGN,6674442.61,2025-10-28
2ad9b80d-76f5-479e-afad-db4bb1f7a091,55fc3c0e-5bfb-47ba-b124-b38177a2d844,2693225142,savings,NGN,615499.89,2026-02-12
6687a1ed-d25b-4a6d-bb1d-d19f9bae092c,55fc3c0e-5bfb-47ba-b124-b38177a2d844,3472497073,solo,NGN,115139.19,2026-02-02
6ee5bac9-4b8c-444d-81f7-7bfe15ea8f4b,55fc3c0e-5bfb-47ba-b124-b38177a2d844,5696776536,current,NGN,7666129.71,2026-01-23
59f837b0-3f2c-48b7-87d8-b97410bcfc80,016cc8e7-137a-468a-bba0-ce182dcc0123,5110613709,savings,NGN,1070467.21,2025-12-27
f8c3341f-20dc-4a78-b6f1-95fc0ad0fcd2,016cc8e7-137a-468a-bba0-ce182dcc0123,8191895003,current,NGN,9556360.6,2026-01-20
2fad3c92-0471-4287-8c7f-a0e7a5bb18ab,4bb1d6f6-9916-4d0a-ac32-221d8da73326,1104109337,savings,NGN,248306.8,2024-04-01
d4743aaf-9246-4cd7-92b2-593d72d7a4fc,4bb1d6f6-9916-4d0a-ac32-221d8da73326,5771828752,solo,NGN,168801.46,2024-12-03
395e0271-14bb-488a-a218-3a04ab2c832b,4bb1d6f6-9916-4d0a-ac32-221d8da73326,7926581961,current,NGN,1908694.32,2024-12-30
a150b338-b4cd-4e8e-8945-ee47743d25c0,fce0bcc1-292b-4434-8647-d2ca1c4c8d86,1840472419,savings,NGN,444198.17,2024-11-23
064f960d-76f1-4d55-9481-9170c951d122,fce0bcc1-292b-4434-8647-d2ca1c4c8d86,5018560832,current,NGN,1060675.04,2025-02-17
34f46c29-4657-4fbc-8772-67dc1302f9f2,4c3ee973-efbf-4abb-9c6a-895302503156,9187387580,savings,NGN,249340.3,2022-11-14
4bd35037-83eb-49ab-adc4-de87b2b14836,4c3ee973-efbf-4abb-9c6a-895302503156,1174096235,current,NGN,3037848.32,2022-08-24
6f795c2e-7cf3-48d6-ac25-c06c5b5caa8f,b5449306-ca21-4c6a-bf08-d11fafba152a,4172406868,savings,NGN,1508049.6,2022-07-27
29500ac8-3a0c-4446-bce9-00080866c0f5,b5449306-ca21-4c6a-bf08-d11fafba152a,4287928350,current,NGN,7430447.39,2025-07-27
be3ca030-5fef-4dc5-a65d-9703b2befc11,1274fd4e-635e-4e32-b9d0-02127eedd921,9069639877,savings,NGN,100411.84,2025-12-03
14ef370f-07b5-4491-851f-b05645f56fc1,1274fd4e-635e-4e32-b9d0-02127eedd921,9537892057,solo,NGN,191876.65,2025-07-21
8adcde45-a21e-45d5-ba2d-75efa656d962,1274fd4e-635e-4e32-b9d0-02127eedd921,5111043809,current,NGN,9909248.87,2025-08-15
9e4f63ea-7a04-4a11-b76c-c9afb693e371,22cb9f90-3b79-42e0-b645-9f12d2f05797,2037359131,savings,NGN,1472206.81,2026-02-05
c1338a2b-cf8a-4e3f-bfbc-37ea3bde4b4e,22cb9f90-3b79-42e0-b645-9f12d2f05797,3107549107,current,NGN,1488068.64,2025-05-21
99a19c11-f650-4526-b125-addabe631c05,374bc273-df9a-4d1d-8800-afed5c8d608d,5862682821,savings,NGN,926771.94,2023-07-17
1b1983dc-5df0-4ee8-854d-ee8adb2c1bfb,374bc273-df9a-4d1d-8800-afed5c8d608d,2554097362,current,NGN,4717492.08,2025-02-22
776e64b0-b651-428b-a340-26195e731224,c2cca2d1-fb5c-4bb4-9a9b-6c8200865a1e,6452055828,savings,NGN,1449376.48,2025-12-01
bdd08bda-87d6-4580-8be7-29ff598a6a85,c2cca2d1-fb5c-4bb4-9a9b-6c8200865a1e,7753512902,current,NGN,8306445.79,2025-08-25
371f29e9-471a-4bdf-a740-ab68be14276b,1a94b176-5508-446d-a0c5-3f5f465fd64f,5920862016,savings,NGN,730155.47,2025-01-01
e4f6f18e-aacc-429c-8721-2a7d0bec5b33,1a94b176-5508-446d-a0c5-3f5f465fd64f,1470945108,solo,NGN,147115.57,2025-09-24
cc75eafe-3b18-4f84-aa0d-f303e98f77ce,1a94b176-5508-446d-a0c5-3f5f465fd64f,1802408930,current,NGN,5228861.7,2025-11-16
ca63b1b1-b86e-4e49-9e62-b4bb48f198d9,706f41c3-de64-49cb-9adb-b40649aaaf30,6361581057,savings,NGN,1755654.6,2022-09-17
8b32e842-53f3-491d-9fb6-259ae350d95c,706f41c3-de64-49cb-9adb-b40649aaaf30,6736743290,current,NGN,5209923.32,2022-08-23
806d7ddf-f1f4-43fe-b4cf-f40134d8cc73,b9ae8bc4-eba6-4d0e-8e76-4884bc650cf9,8823427831,savings,NGN,245331.49,2024-09-18
7ff482e0-3e4b-4a92-ba57-409c2117e685,b9ae8bc4-eba6-4d0e-8e76-4884bc650cf9,1950067044,current,NGN,3432618.21,2024-10-19
2338963c-02ef-41cf-9d72-cea07067938d,8a959d79-5487-446d-9929-834dad83da75,6080203851,savings,NGN,1179854.55,2025-02-26
7a854165-2aaa-4652-bc24-28269cae24ff,8a959d79-5487-446d-9929-834dad83da75,3385621046,current,NGN,7325413.64,2025-01-30
cde6d9ba-1239-463e-a0ef-12bd6a845b49,e5c5f271-2e85-44bc-b6a1-7ef310d8a7ae,7257255817,savings,NGN,1397631.53,2022-09-02
60faee59-7838-437d-9fd0-e077c30f88d5,e5c5f271-2e85-44bc-b6a1-7ef310d8a7ae,4946955100,current,NGN,2085286.0,2023-04-06
ccd1d27f-b880-45bb-a81e-961e410a3fcb,bb9245fb-f160-411e-b699-7440f79fc156,3663435558,savings,NGN,1024363.37,2025-10-08
f98b49e9-3df3-44b6-8487-24bfe246cd30,bb9245fb-f160-411e-b699-7440f79fc156,6526505725,solo,NGN,196453.44,2025-01-16
780dc7a5-b7c8-4e55-88f4-8a93671a03cc,bb9245fb-f160-411e-b699-7440f79fc156,5410207302,current,NGN,7556480.02,2026-01-14
51d238bd-f09c-48f9-a706-151cb7a02245,e5bd0d64-97fa-4b69-881f-0c9d5d8abf12,6704313987,savings,NGN,1129786.89,2024-12-21
4dc6864f-830d-4f80-917b-77a3f6e64d3c,e5bd0d64-97fa-4b69-881f-0c9d5d8abf12,5872636161,current,NGN,6672136.25,2025-11-16
797468a4-dbb7-4de3-95f4-50f076ea879d,29f2cdcb-b5d3-4118-a7c0-b4394fca2a61,7673326983,savings,NGN,1288989.2,2025-01-16
1a0a997e-0d6c-4b96-9c5c-7d5bbf9cabbf,29f2cdcb-b5d3-4118-a7c0-b4394fca2a61,5853495399,current,NGN,7920877.52,2025-09-17
215a380a-285a-473e-896e-fc17a6edf27a,4578d1fa-4a49-424b-8f1c-f013153d103a,2122423088,savings,NGN,971119.74,2025-04-18
59b5f08f-b8f0-41ce-920f-154475791db0,4578d1fa-4a49-424b-8f1c-f013153d103a,9289045611,current,NGN,4177065.59,2024-12-10
731f7ff6-b774-41e3-a98d-3f0760422202,113f4253-d0d8-4174-aad6-d64ee0313bc5,9536352109,savings,NGN,1767340.16,2023-10-24
fe881a9f-075e-4e7f-a30b-b9229548fa71,113f4253-d0d8-4174-aad6-d64ee0313bc5,1020369861,current,NGN,943933.72,2022-01-15
5291b774-b28f-45e1-995e-7f800850f4da,e1c0f443-fe92-46cc-8675-e3b8b53724c3,5932492291,savings,NGN,1926221.13,2025-09-11
66af47ab-e188-4e75-b3a3-ed293a1bc21e,e1c0f443-fe92-46cc-8675-e3b8b53724c3,9101898746,solo,NGN,10957.28,2025-10-05
a891c88c-0ef2-426a-af12-3d219c05f38b,e1c0f443-fe92-46cc-8675-e3b8b53724c3,3086968038,current,NGN,3043491.4,2025-11-07
eb573439-779e-459b-a6d3-4a716820035f,0bbf1742-2874-4e5e-a949-952c0c6129d5,8596417782,savings,NGN,375633.11,2023-12-27
efeb59ff-d4d8-4046-9104-63a7e356a67e,0bbf1742-2874-4e5e-a949-952c0c6129d5,3614387534,current,NGN,2321557.88,2024-02-16
b004ecb7-dad9-446e-98c1-b6840b4ab5f5,8459fa78-e761-4577-a64c-341784ce0d0a,4770969853,savings,NGN,1858372.24,2025-06-06
d5038259-06a4-46a3-a9fb-9569e99c3492,8459fa78-e761-4577-a64c-341784ce0d0a,3056640833,solo,NGN,14008.68,2023-02-22
777b0e4e-a77b-4499-800c-e72a9dafb485,8459fa78-e761-4577-a64c-341784ce0d0a,5553869247,current,NGN,5444923.0,2023-11-21
fef34d14-690f-4ac2-8fc5-b4964e3120aa,f6c747de-0e69-4833-9a44-b456a6a7b5bd,5831927115,savings,NGN,1283407.73,2025-05-24
6b4c8b50-8c1a-4276-8d3d-31b21acef170,f6c747de-0e69-4833-9a44-b456a6a7b5bd,8752226847,current,NGN,1171040.08,2024-01-09
42161215-cdad-48cb-b406-c8e76078740c,2f24e337-5001-4086-bdb6-1b94289da250,8154319904,savings,NGN,821400.09,2025-10-19
44b24020-d416-4d64-a9a6-cde25d534d7b,2f24e337-5001-4086-bdb6-1b94289da250,2480351224,solo,NGN,184170.48,2026-02-05
257105cf-c6ef-4a16-84ae-e0c05f35ee4a,2f24e337-5001-4086-bdb6-1b94289da250,6358375756,current,NGN,7500526.82,2024-09-20
5be61044-8933-4d91-a5c5-6367202671e0,8f81c1f7-bbe7-44dd-b196-ede961197210,6518385459,savings,NGN,120894.79,2023-12-13
2ec0c6ab-b987-4a27-8510-86f48c65e8ce,8f81c1f7-bbe7-44dd-b196-ede961197210,5451903925,current,NGN,5398059.57,2023-08-02
0ad834a5-9451-4cc7-95a3-553daec37f69,75faccc2-f1f2-47c3-b096-82c693a52f14,2490381103,savings,NGN,133305.68,2024-03-16
f596bbeb-a775-4e6e-b6ac-e730196c7a6e,75faccc2-f1f2-47c3-b096-82c693a52f14,8082469547,current,NGN,544044.41,2025-06-30
06c29e15-4e04-4c3e-a291-1ab557b8dccd,42eda79d-2b05-4998-a810-84ea8cd548e2,9081298824,savings,NGN,23655.77,2025-03-28
5bad8afc-5afe-412f-9739-8da2ceedce40,42eda79d-2b05-4998-a810-84ea8cd548e2,2945092786,solo,NGN,191847.14,2023-10-26
3d329d1c-56dc-45ef-affa-9e866848d781,42eda79d-2b05-4998-a810-84ea8cd548e2,9025046747,current,NGN,3742043.84,2022-11-14
9ad0f2fb-be47-4024-8221-cbb1429e0db1,15d8211e-5770-40d2-9d0e-46aa4d6f5375,3135462772,savings,NGN,907031.94,2023-05-31
c6e01ae0-22d3-4c43-9fed-cb68b1917f8c,15d8211e-5770-40d2-9d0e-46aa4d6f5375,8925938341,current,NGN,5835485.87,2024-02-03
fbfd17eb-9e75-4c4a-838b-4ab38929199c,0ad5c135-c493-4d3e-9227-e39d2fb0178b,6417901055,savings,NGN,1723084.51,2025-10-03
1e06f83c-c6c9-4e4f-8c0f-ec6e2d7fee7f,0ad5c135-c493-4d3e-9227-e39d2fb0178b,4295510316,current,NGN,9408037.19,2025-10-04
e19d30dc-b74c-4b27-ac04-80d39d45c03e,98ebdbe7-fcf4-4333-ae0e-8f4e706017bb,9510831817,savings,NGN,1040238.51,2024-02-11
1a9b2c9a-1cfc-44a3-9c9a-98634e8237e3,98ebdbe7-fcf4-4333-ae0e-8f4e706017bb,8281345285,current,NGN,7965968.96,2023-02-16
3fa2c88e-f70b-4ee3-8bce-6759150d6cb5,7e3d7c34-30dd-4987-bac3-0104241b1cb0,6417546475,savings,NGN,413418.98,2026-01-02
98192cc6-9d5d-4fbe-975c-c80a657592d3,7e3d7c34-30dd-4987-bac3-0104241b1cb0,5376596058,current,NGN,9995445.47,2025-05-13
e9959757-d5fc-4ead-82f6-95e9034c26a9,b75fc1f3-01fe-4b98-888f-df76cfea8ef5,4631752579,savings,NGN,1691932.33,2025-12-04
76b70031-d889-494a-b0c2-4556a8ec8814,b75fc1f3-01fe-4b98-888f-df76cfea8ef5,4499478647,solo,NGN,172426.5,2025-01-24
55e6b5b0-ca3e-4d31-a58e-c9b54f88f3b1,b75fc1f3-01fe-4b98-888f-df76cfea8ef5,6990345988,current,NGN,4719709.84,2025-12-01
36f5ca0e-b34d-41c8-b9b1-cff44c336fc7,4b320f80-48ca-4e63-a18b-019e07ee35ea,4362389137,savings,NGN,349114.22,2024-05-14
ba9f2fca-4707-4311-b596-ca450bd2c004,4b320f80-48ca-4e63-a18b-019e07ee35ea,7611625992,current,NGN,1586006.87,2025-03-27
30d874ec-412a-4f10-ae84-c76c59449248,b727c2d5-4c75-45fe-9029-b8087e1f3a1d,2168338597,savings,NGN,1209282.15,2024-11-05
d62a5cbf-efd2-4070-aae9-7f65fe376dc2,b727c2d5-4c75-45fe-9029-b8087e1f3a1d,9980859508,current,NGN,9152083.54,2023-06-26
3ef15242-791b-45c6-85b1-224fbb9901bd,58bbf7d4-d556-48f1-9607-207713ffc562,8421917574,savings,NGN,1042713.87,2024-11-24
bc04d039-4de9-4bc7-ab2b-1bc832d3fe19,58bbf7d4-d556-48f1-9607-207713ffc562,2964988201,current,NGN,6168168.96,2024-11-19
69c862f8-1a43-4a72-844f-d18b3780856c,c175e4df-eed5-46ac-b145-01f9931b67c7,1822048592,savings,NGN,1960010.0,2024-11-29
4c316866-2993-4287-97bd-8b33ee4501e9,c175e4df-eed5-46ac-b145-01f9931b67c7,8000371123,solo,NGN,146543.35,2025-11-05
cb248685-a043-43c0-9878-8f4c08a3603c,c175e4df-eed5-46ac-b145-01f9931b67c7,5924311389,current,NGN,9414814.65,2025-03-06
2445732f-ca6c-486a-86ae-434bf220b593,7a1e52f2-7134-4079-980b-4711c1aa1e47,1575153953,savings,NGN,1197150.71,2024-12-20
93a410f0-6d47-413c-a619-39fee5076300,7a1e52f2-7134-4079-980b-4711c1aa1e47,8394172386,solo,NGN,17826.41,2025-12-27
