customer_id,first_name,last_name,full_name,gender,age,date_of_birth,bvn,nin,phone_number,telco_provider,email,state_of_origin,residential_state,banking_branch,onboarding_date
d454b397-6742-4815-8b27-1f2608cd89ae,Oludayo,Umar,Oludayo Umar,male,61,1965-09-20,43404840402,64808223961,+2349058820579,Glo,oludayo.umar@yahoo.com,Delta,Lagos,Jigawa,2021-04-25
1bcd301a-7fe6-41be-8b18-0574d2e22fe1,Titilope,Garba,Titilope Garba,female,59,1967-11-02,20206236853,39190587338,+2348083481654,Airtel,titilope.garba@yahoo.com,Adamawa,Ondo,Delta,2025-04-14
d4dfcbd0-00e0-4582-b2ad-12472cf8c71c,Mary,Salako,Mary Salako,female,20,2006-08-05,75743416310,80746690636,+2348083338738,Airtel,mary.salako@yahoo.com,Niger,Katsina,Imo,2025-01-07
6678bdab-9aa4-4993-82a9-7f60206b9a51,Victor,Ekwugum,Victor Ekwugum,male,21,2005-01-14,38128793744,73563198519,+2348086472534,Airtel,victor.ekwugum@gmail.com,Ogun,Edo,Sokoto,2023-10-10
2f27d6db-8dfa-4c35-8a4e-f79f1f8c5873,Taofeek,Garba,Taofeek Garba,male,52,1974-05-14,54768448649,46016563270,+2347065893681,MTN,taofeek.garba@yahoo.com,Sokoto,Cross River,Oyo,2023-12-12
051f69b3-6487-4e63-9f45-c83653754ff7,Victor,Ogunkoya,Victor Ogunkoya,male,32,1994-11-12,51699481504,38721585856,+2349070630248,Airtel,victor.ogunkoya667@gmail.com,Zamfara,Bauchi,Abia,2025-09-04
dbb85758-1aa7-414f-8652-389adc7c5d7e,Emeka,Ekpo,Emeka Ekpo,male,52,1974-08-09,78105622829,81390308884,+2348178247532,9mobile,emeka.ekpo724@gmail.com,Abia,Taraba,Benue,2023-06-18
d596bbea-91f0-4ca9-b485-33570937e6d6,Seyi,Uthman,Seyi Uthman,male,46,1980-11-24,29605273112,94947409428,+2348182917323,9mobile,seyi.uthman556@gmail.com,Bauchi,Enugu,Osun,2022-11-21
94f1a970-cb43-42e3-9138-698b2f29449e,Glory,Ekpo,Glory Ekpo,female,42,1984-06-09,32909962143,80025701913,+2349058392401,Glo,glory.ekpo@yahoo.com,Imo,Delta,Ogun,2023-08-11
6a2e87e4-e85d-46d8-97d5-44b216ed9c65,Perpetual,Uthman,Perpetual Uthman,female,43,1983-02-16,81539580206,65325301492,+2348185348231,9mobile,perpetual.uthman@yahoo.com,Imo,Adamawa,Enugu,2025-07-02
2fbc1d54-8351-4a29-99fe-e2845fc4425f,Emeka,Bello,Emeka Bello,male,32,1994-07-22,27612214363,12159564161,+2348108303322,MTN,emeka.bello919@gmail.com,Delta,Jigawa,Taraba,2023-04-07
865f7d03-f1aa-44ce-94d1-15ca3cf8c572,Joy,Ajala,Joy Ajala,female,64,1962-05-24,76226167222,10345259328,+2349067846597,MTN,joy.ajala486@gmail.com,Osun,Akwa Ibom,Adamawa,2025-08-25
290cc805-ede3-48d3-82c3-87862ab4500d,Naheemat,Ekwugum,Naheemat Ekwugum,female,62,1964-05-23,45384916211,96751979264,+2348171166264,9mobile,naheemat.ekwugum95@gmail.com,Ebonyi,Delta,Kwara,2026-01-02
6100a31e-bb10-4c4b-804b-e12e9519e7ea,Chris,Ekwugum,Chris Ekwugum,male,18,2008-12-01,71832961406,13044050929,+2349065655009,MTN,chris.ekwugum679@gmail.com,Zamfara,Edo,Kwara,2024-03-17
975e4d1f-2fcb-4d8e-9cae-39335f9fe2ca,Abdullahi,Sanni,Abdullahi Sanni,male,31,1995-10-14,26799509617,76205069220,+2349059685472,Glo,abdullahi.sanni902@yahoo.com,Kwara,Bauchi,Ebonyi,2021-03-18
62ad3188-0003-42a9-91fb-295eb1014649,Abdullahi,Shabi,Abdullahi Shabi,male,47,1979-11-14,20514268901,57985527942,+2347055133506,Glo,abdullahi.shabi@gmail.com,Jigawa,Akwa Ibom,Ondo,2024-07-06
47ad594c-5954-448d-8de4-835df493e10c,Michael,Hassan,Michael Hassan,male,53,1973-04-28,90085674987,37284236048,+2348172566523,9mobile,michael.hassan399@gmail.com,Bauchi,Kano,Bayelsa,2024-01-27
5f2fb8e4-35f7-4ade-82b0-1bc3c65c7499,Abdullahi,Ekpo,Abdullahi Ekpo,male,22,2004-12-09,85755815031,73132703860,+2349062522920,MTN,abdullahi.ekpo@yahoo.com,Taraba,Rivers,Kano,2023-12-26
9c2c53f6-ce82-4196-bb72-1d31a99e4acd,Naheemat,Tijani,Naheemat Tijani,female,29,1997-11-15,67574024858,70745527888,+2349068435454,MTN,naheemat.tijani@yahoo.com,Plateau,Rivers,Delta,2025-11-09
3d51ecd1-1870-4a11-9a04-364b5f7a142e,Michael,Oladele,Michael Oladele,male,18,2008-06-18,38925367400,61125363498,+2348053124548,Glo,michael.oladele@gmail.com,Benue,Cross River,Anambra,2022-08-12
95caf48f-9713-4bae-b7e1-11f1f3734ecb,Reuben,Williams,Reuben Williams,male,52,1974-11-25,43151224710,66992199936,+2349071106754,Airtel,reuben.williams@gmail.com,Kebbi,Osun,Zamfara,2024-05-28
f900361e-3658-4999-81e3-92b6f3374f25,Glory,Umar,Glory Umar,female,62,1964-02-13,91669541771,53460052798,+2349066126191,MTN,glory.umar179@gmail.com,Edo,Imo,Plateau,2024-07-31
1999b96c-b4a6-4425-81e6-e5bbf7307d10,Esther,Williams,Esther Williams,female,43,1983-10-08,64485464572,42900994501,+2348085078099,Airtel,esther.williams@gmail.com,Plateau,Sokoto,Niger,2024-02-26
d9bc278b-5df4-4394-a734-82e6ceffb2be,Anna,Salako,Anna Salako,female,22,2004-11-09,74885094863,24083939153,+2347065772952,MTN,anna.salako@gmail.com,Delta,Enugu,Kogi,2023-11-22
525bd29f-8906-47c5-96ba-7aa832e20ce1,Ade,Ogunleye,Ade Ogunleye,male,36,1990-08-25,22161966336,27630712128,+2347056744719,Glo,ade.ogunleye458@gmail.com,Sokoto,Ekiti,Niger,2024-11-03
a521734a-ffd5-42ff-9ab0-6aafdc8b64f9,Titilope,Sanni,Titilope Sanni,female,65,1961-11-18,33628822685,68134581982,+2347052191774,Glo,titilope.sanni@gmail.com,Osun,Taraba,Adamawa,2023-09-01
4ff67863-a752-46cf-b021-f9d34bd9a0a1,Seyi,Adeleke,Seyi Adeleke,male,67,1959-02-18,64016297420,24724254658,+2349085930557,9mobile,seyi.adeleke@gmail.com,Niger,Lagos,Nasarawa,2023-03-24
b8226bd6-caf5-4c95-9189-b9a2b7e0daf6,Ade,Oluwole,Ade Oluwole,male,21,2005-01-15,69326590403,21547974595,+2347052460260,Glo,ade.oluwole@yahoo.com,Nasarawa,Jigawa,Katsina,2021-06-04
94961de5-dfb2-4d74-969b-b5d5e7409dff,Zainab,Friday,Zainab Friday,female,63,1963-02-26,53666855411,81307785427,+2348064637125,MTN,zainab.friday@gmail.com,Kogi,Osun,Borno,2021-09-27
2341669b-84b5-4512-9ca8-9375503ad0ed,Abdullahi,Tijani,Abdullahi Tijani,male,49,1977-03-16,30713324298,39351788328,+2348061723437,MTN,abdullahi.tijani@gmail.com,Zamfara,Delta,Bayelsa,2023-02-25
0764eb3e-d42a-403e-8fa4-49f9c5d6a002,Olatunji,Abubakar,Olatunji Abubakar,male,36,1990-01-06,61405327206,78094765623,+2347037941520,MTN,olatunji.abubakar@yahoo.com,Lagos,Akwa Ibom,Oyo,2023-09-20
1e1d9d1f-1ac2-4933-bed1-9048ddd9e507,Uche,Adebiyi,Uche Adebiyi,male,68,1958-01-25,12576019271,71667353955,+2348051616897,Glo,uche.adebiyi@10minutemail.com,Lagos,Anambra,Imo,2023-10-17
4490875b-61bc-44bd-80da-0e266b96cf72,Mary,Umar,Mary Umar,female,24,2002-05-15,68472017680,54816539361,+2347082007460,Airtel,mary.umar383@yahoo.com,Enugu,Yobe,Ondo,2023-08-16
50711964-3b4e-430b-b3b4-7c4923e5d8ab,Halimah,Adebiyi,Halimah Adebiyi,female,58,1968-11-05,30124914097,14549079870,+2348058493362,Glo,halimah.adebiyi901@gmail.com,Zamfara,Borno,Adamawa,2023-05-11
085fd99f-eb6a-48e4-aee5-98e56177fd84,Titilope,Tijani,Titilope Tijani,female,70,1956-12-05,84467105189,55353657081,+2348170121166,9mobile,titilope.tijani368@gmail.com,Gombe,Ogun,Katsina,2025-01-26
98520d66-f0de-4d28-92ba-0c53fa4e3dd8,Perpetual,Umar,Perpetual Umar,female,26,2000-12-12,41215467599,46307965447,+2349029768442,Airtel,perpetual.umar@yahoo.com,Ekiti,Kaduna,Bauchi,2023-02-09
628e6fe6-c134-428b-abfd-70a80b564496,Reuben,Ogunkoya,Reuben Ogunkoya,male,24,2002-10-22,64852547148,89136639818,+2348185251565,9mobile,reuben.ogunkoya@gmail.com,Sokoto,Nasarawa,Osun,2022-08-18
4725ab07-c38e-48a8-805c-0524d2688f6c,Ade,Oladele,Ade Oladele,male,62,1964-02-02,53205103220,44386340882,+2347038870452,MTN,ade.oladele@gmail.com,Niger,Kaduna,Plateau,2025-10-18
3376aed5-bf4b-4e6e-a775-847860bb075f,Aaliyah,Ogunleye,Aaliyah Ogunleye,female,20,2006-08-12,83715027604,16521125001,+2349065360668,MTN,aaliyah.ogunleye@yahoo.com,Ebonyi,Benue,Kaduna,2021-05-10
3fa990ee-3909-43fc-8d90-5014cd585c84,Aaliyah,Ekpo,Aaliyah Ekpo,female,40,1986-03-11,58786759024,20134966349,+2349034358203,MTN,aaliyah.ekpo352@gmail.com,Ebonyi,Ogun,Ogun,2025-08-15
a52de733-085a-4ce8-bc34-7d8bde90dab1,Kehinde,Ekwugum,Kehinde Ekwugum,male,32,1994-12-11,86148754931,21927167017,+2349062276646,MTN,kehinde.ekwugum516@gmail.com,Osun,Adamawa,Cross River,2021-08-29
2efe4303-9a2c-4d3f-916f-24d1dfa44e78,Funmilola,Salako,Funmilola Salako,female,52,1974-01-04,75103893484,81597949076,+2348081836313,Airtel,funmilola.salako@outlook.com,Kwara,Gombe,Sokoto,2023-08-17
a3798648-e1f3-4af4-a4ba-0ad0e79d510a,Emeka,Oluwole,Emeka Oluwole,male,32,1994-03-14,87276409008,85744621833,+2348094324854,9mobile,emeka.oluwole120@yahoo.com,Borno,Adamawa,Ebonyi,2025-11-12
6fa7cdbf-1a35-4467-b34e-0d5a58d1f4a1,Abdullahi,Friday,Abdullahi Friday,male,54,1972-10-22,56051307034,15972919239,+2348172190765,9mobile,abdullahi.friday@yahoo.com,Osun,Taraba,Ekiti,2024-01-09
d7bf4b55-7f6b-40cb-a4fb-ca0daaf38adf,Halimah,Hassan,Halimah Hassan,female,61,1965-02-09,23985236550,31921276147,+2348101575848,MTN,halimah.hassan@gmail.com,Oyo,Niger,Niger,2024-09-22
2a20961e-eea2-4677-a962-80cbaec8dbfb,Zainab,Adebayo,Zainab Adebayo,female,33,1993-11-06,61724977872,60581203672,+2349067838944,MTN,zainab.adebayo570@gmail.com,Akwa Ibom,Benue,Niger,2022-01-02
14b0aea5-25ce-4f6f-b946-57e81fb8a53f,Sunday,Ogunkoya,Sunday Ogunkoya,male,68,1958-03-01,31919807133,63672102094,+2348097678141,9mobile,sunday.ogunkoya@yahoo.com,Niger,Nasarawa,Cross River,2023-05-13
1cff7769-e8e0-4f88-8e5f-075a630e5615,Mubarak,Ajayi,Mubarak Ajayi,male,51,1975-05-06,87740961590,35261223405,+2348096022738,9mobile,mubarak.ajayi@gmail.com,Imo,Akwa Ibom,Gombe,2024-02-20
fe3ca646-fe21-4ee6-bfc0-cca3c6f1b544,Mariam,Garba,Mariam Garba,female,26,2000-11-11,97869290321,13927207372,+2347060231411,MTN,mariam.garba@gmail.com,Bauchi,Kwara,Ebonyi,2021-03-08
47734102-3056-4538-aeb5-ba8e0cd5a85b,Chris,Hassan,Chris Hassan,male,50,1976-10-05,66124849735,71295763537,+2348076814042,Glo,chris.hassan915@gmail.com,Ekiti,Imo,Jigawa,2021-08-29
369e6182-c142-4377-9ff7-dc8cc45c4602,Victor,Smith,Victor Smith,male,30,1996-04-09,84521272571,27708000366,+2347035570525,MTN,victor.smith114@gmail.com,Nasarawa,Katsina,Kano,2022-12-01
934957db-4a1c-456a-aa75-2e27e44a5c06,Ade,Ajala,Ade Ajala,male,28,1998-06-24,64609117895,41062299962,+2349069767367,MTN,ade.ajala708@gmail.com,Kwara,Kogi,Sokoto,2024-07-15
33d24e75-132b-4640-8756-48cb7234f51f,Oludayo,Hassan,Oludayo Hassan,male,58,1968-12-05,48904969691,41059187637,+2348075565884,Glo,oludayo.hassan@gmail.com,Bayelsa,Oyo,Bayelsa,2022-05-06
5a7f9e2e-988f-4015-8aa7-4fd54c99082c,Mariam,Ekpo,Mariam Ekpo,female,52,1974-02-02,24952384383,65332477752,+2349097102695,9mobile,mariam.ekpo391@gmail.com,Oyo,Edo,Kaduna,2024-09-11
3ad367f6-4471-4075-9637-b1e583f40926,Solomon,Salako,Solomon Salako,male,19,2007-12-01,77766579221,87648271771,+2348189487364,9mobile,solomon.salako779@gmail.com,Edo,Kwara,Zamfara,2023-09-29
753cd5f7-a31d-4225-99d1-526047c8fc13,Joy,Williams,Joy Williams,female,49,1977-01-23,20476517826,88266057039,+2348181656256,9mobile,joy.williams@gmail.com,Lagos,Ebonyi,Bayelsa,2024-09-17
f73c4a00-2ceb-49a2-b446-1b55904f50c8,Olatunji,Yusuf,Olatunji Yusuf,male,48,1978-11-08,31571706467,20964986509,+2348063639463,MTN,olatunji.yusuf100@gmail.com,Kwara,Delta,Abia,2021-11-19
354f98dd-8ea8-4ea9-9d55-15ad2c7bde69,Naheemat,Musa,Naheemat Musa,female,48,1978-08-25,71592514130,59574486682,+2348071282387,Glo,naheemat.musa324@gmail.com,Osun,Kwara,Abia,2024-10-07
07b7d4b9-4fe4-4653-85b8-c663fc1874f8,Taofeek,Bello,Taofeek Bello,male,42,1984-03-19,50475004204,54742170115,+2347030934666,MTN,taofeek.bello@gmail.com,Yobe,Cross River,Gombe,2024-11-30
bc26eda9-3b64-40c8-ac67-ecd88f849589,Olatunji,Adeleke,Olatunji Adeleke,male,41,1985-03-24,39962464731,55365812660,+2348139701415,MTN,olatunji.adeleke@gmail.com,Ogun,Ogun,Sokoto,2025-01-02
8593733f-11e2-4aab-b235-352cb3bdf61d,Seyi,Ekpo,Seyi Ekpo,male,39,1987-04-17,89079202818,54714222824,+2349039983991,MTN,seyi.ekpo@yahoo.com,Abia,Delta,Ekiti,2024-10-05
33696064-74be-4983-a8b3-d013acca3015,Funmilola,Musa,Funmilola Musa,female,29,1997-12-15,93075034752,85892691107,+2348095794038,9mobile,funmilola.musa@yahoo.com,Delta,Enugu,Edo,2024-02-12
a2610f27-0730-49fe-a2c1-ccf4159ca833,Abdullahi,Tijani,Abdullahi Tijani,male,32,1994-06-10,77422568061,98157244124,+2349084448597,9mobile,abdullahi.tijani@yahoo.com,Ogun,Borno,Zamfara,2021-05-11
aa5e4ed4-0af2-4915-b3f1-12c4597f6a28,Titilope,Ogunkoya,Titilope Ogunkoya,female,65,1961-06-01,83404925930,16887694938,+2349093616822,9mobile,titilope.ogunkoya@yahoo.com,Nasarawa,Enugu,Taraba,2025-06-15
40dd6910-c7d6-4c5b-85ba-d7fcd9bf0f42,Emeka,Bello,Emeka Bello,male,18,2008-04-24,22308525743,69273112560,+2347086322051,Airtel,emeka.bello@gmail.com,Akwa Ibom,Gombe,Kano,2023-12-16
a0ed138b-3c93-41ea-bf22-59178016b577,Funke,Smith,Funke Smith,female,41,1985-10-18,82720028874,29904681692,+2349087788931,9mobile,funke.smith@gmail.com,Imo,Katsina,Edo,2025-04-06
fe27de59-649d-4c33-9f45-2c42ac9b2703,Zainab,Ogunkoya,Zainab Ogunkoya,female,53,1973-03-05,42035332625,77759163043,+2348189250479,9mobile,zainab.ogunkoya@yahoo.com,Kebbi,Jigawa,Nasarawa,2023-05-20
147643da-942b-475c-920f-0e87e7e1e9d1,Solomon,Alimi,Solomon Alimi,male,19,2007-04-26,53521535466,36141026299,+2349076924342,Airtel,solomon.alimi584@gmail.com,Yobe,Adamawa,Gombe,2024-03-12
da939a11-8d68-4161-8223-6e3ab0269e0f,Aminat,Uthman,Aminat Uthman,female,43,1983-11-08,17248293898,79485637870,+2348075998997,Glo,aminat.uthman764@yahoo.com,Akwa Ibom,Abia,Cross River,2024-08-20
ce12d3d2-255d-43d9-906e-96ee1cc7021d,Perpetual,Williams,Perpetual Williams,female,26,2000-08-17,13112843188,98877573151,+2348159102257,Glo,perpetual.williams@gmail.com,Zamfara,Sokoto,Ogun,2025-12-13
ddcc3a10-102a-4fa7-8511-93f229cbdd57,Reuben,Ajala,Reuben Ajala,male,43,1983-10-28,71964325763,52823181833,+2348174288586,9mobile,reuben.ajala384@yahoo.com,Kogi,Ondo,Oyo,2025-05-31
b6dad6f7-b4f8-4c64-a206-13321b5e7cdd,Titilope,Alimi,Titilope Alimi,female,37,1989-07-15,43169566015,34735842124,+2349091079447,9mobile,titilope.alimi579@gmail.com,Ondo,Katsina,Ondo,2024-01-12
41f31e1d-71ac-4780-86c0-5e58334e50e1,Blossom,Adebiyi,Blossom Adebiyi,female,23,2003-08-07,59920909596,96506400642,+2347038492003,MTN,blossom.adebiyi111@gmail.com,Sokoto,Cross River,Bayelsa,2024-02-19
50d8185c-5f6a-41fd-8c93-1172ae22a876,Seyi,Ekwugum,Seyi Ekwugum,male,44,1982-05-04,12401885608,39004155571,+2348123232480,Airtel,seyi.ekwugum613@gmail.com,Kwara,Borno,Nasarawa,2021-11-03
fccb0d5d-644d-4889-9f63-e0adb698c04d,Reuben,David,Reuben David,male,22,2004-07-21,71758413952,25278984159,+2347083690745,Airtel,reuben.david@gmail.com,Imo,Ebonyi,Kogi,2024-07-01
e9e09f52-be51-46aa-9938-2f5c50745ad4,Esther,Ajala,Esther Ajala,female,33,1993-06-26,15490542376,82741139928,+2348066329288,MTN,esther.ajala845@yahoo.com,Nasarawa,Kogi,Gombe,2024-10-06
1fa91a72-529c-4c23-b2ca-fa18c62bb544,Perpetual,Adebayo,Perpetual Adebayo,female,67,1959-10-25,66013358303,63165654303,+2348095957145,9mobile,perpetual.adebayo164@gmail.com,Kano,Cross River,Katsina,2024-04-05
ea159984-7912-439a-8518-ab9498b44fc8,Taofeek,Ajala,Taofeek Ajala,male,61,1965-10-20,68721709610,46493041014,+2349071649226,Airtel,taofeek.ajala487@yahoo.com,Kano,Niger,Oyo,2023-08-17
8c41cdc2-1a58-4511-ac2c-746c0cc3510a,Anna,Alimi,Anna Alimi,female,68,1958-01-13,47117498087,96045825199,+2347052621873,Glo,anna.alimi59@gmail.com,Enugu,Plateau,Ondo,2024-10-18
60a799b0-71d3-41ff-9e4a-bfb5b957d5b8,Uche,Oluwole,Uche Oluwole,male,25,2001-10-01,30778825811,14523178557,+2348072876727,Glo,uche.oluwole339@yahoo.com,Cross River,Kogi,Nasarawa,2022-01-01
86ce0a3c-6065-481b-8fae-7fceb11fdcdf,Michael,Badrudeen,Michael Badrudeen,male,62,1964-04-19,38393809219,19741545001,+2347084076549,Airtel,michael.badrudeen@gmail.com,Osun,Cross River,Oyo,2024-08-09
487d51cd-abd4-4e8a-a80e-7cccc59c45e5,Sunday,Adeleke,Sunday Adeleke,male,21,2005-08-16,33833599550,12760605376,+2348051706945,Glo,sunday.adeleke@gmail.com,Niger,Kwara,Yobe,2024-02-13
c1b2be6c-f9b4-4b8d-a1b4-ed1c56157664,Olatunji,Yusuf,Olatunji Yusuf,male,69,1957-08-05,44007492212,13800318623,+2347038572036,MTN,olatunji.yusuf809@gmail.com,Kebbi,Jigawa,Rivers,2024-02-27
11e26074-b7c9-44d4-9f55-6ffd99e0970f,Emeka,Ekpo,Emeka Ekpo,male,31,1995-04-25,29819504459,59334494400,+2349027638222,Airtel,emeka.ekpo@gmail.com,Abia,Enugu,Cross River,2022-11-01
44eeb468-4dfb-40ce-bc86-f64799294b9a,Victor,Tijani,Victor Tijani,male,21,2005-07-18,71117657647,47632099188,+2347034831109,MTN,victor.tijani@gmail.com,Kano,Adamawa,Ekiti,2024-01-25
71324664-65f7-4bf8-b082-8ee0d478f6c2,Abdullahi,Bello,Abdullahi Bello,male,39,1987-07-20,38432521503,30657424076,+2349037332234,MTN,abdullahi.bello@gmail.com,Delta,Gombe,Imo,2023-09-13
83dbb3ea-99c5-4795-aea8-ddc8e836809f,Sunday,Abubakar,Sunday Abubakar,male,39,1987-08-19,60278477412,48482602493,+2348178727621,9mobile,sunday.abubakar@gmail.com,Edo,Sokoto,Taraba,2022-06-13
9678ca43-b3c7-42b7-a020-c8ef8068fcbf,Chris,Friday,Chris Friday,male,44,1982-10-05,34619825908,25735495566,+2348023173896,Airtel,chris.friday921@yahoo.com,Delta,Katsina,Bauchi,2021-11-29
cb6e6ce7-67e1-49de-9fdc-acbf7712dbae,Olatunji,Abubakar,Olatunji Abubakar,male,65,1961-10-07,42752582848,97067256956,+2348188531576,9mobile,olatunji.abubakar896@gmail.com,Taraba,Oyo,Ondo,2024-02-16
6a6c3520-deef-4d43-93cb-393f8103b676,Michael,Tijani,Michael Tijani,male,34,1992-04-08,93893871673,37781784099,+2349053095797,Glo,michael.tijani629@yahoo.com,Ekiti,Kogi,Rivers,2023-01-05
b371c9e3-ff99-48a7-9ab6-a44f1cc29509,Titilope,Adebiyi,Titilope Adebiyi,female,38,1988-03-25,38817739219,69201891644,+2349077632508,Airtel,titilope.adebiyi@yahoo.com,Kwara,Zamfara,Taraba,2024-07-24
2403647e-e460-4d08-a942-1dcb288713c9,Victor,David,Victor David,male,47,1979-12-25,59552839315,80283624928,+2347057021360,Glo,victor.david@gmail.com,Sokoto,Borno,Ebonyi,2024-07-19
38d6abdb-5cc0-4491-8a2b-30307a9c6602,Mariam,Alimi,Mariam Alimi,female,27,1999-03-09,12201684459,74523859716,+2349091614972,9mobile,mariam.alimi@gmail.com,Kaduna,Enugu,Oyo,2023-02-13
39336cea-b8fe-4a17-83ea-90e32de35f80,Mubarak,Salako,Mubarak Salako,male,50,1976-07-21,56056197933,67268169243,+2348059386040,Glo,mubarak.salako547@yahoo.com,Kwara,Kwara,Jigawa,2022-06-07
37e18052-323c-45bb-a0ed-adfcc81c97ce,Glory,Ekwugum,Glory Ekwugum,female,57,1969-10-21,61036107494,23140782195,+2348066000973,MTN,glory.ekwugum@yahoo.com,Benue,Rivers,Ondo,2023-04-03
bd843f42-999d-4140-ac62-fcd20eba78f3,Ade,Uthman,Ade Uthman,male,52,1974-05-05,83808578661,20771734318,+2347056251578,Glo,ade.uthman@gmail.com,Rivers,Yobe,Kebbi,2025-12-21
3ccd7c73-439d-4d6f-8f60-b2466f02bb4d,Abdullahi,Adebayo,Abdullahi Adebayo,male,50,1976-05-20,40148600734,34210222386,+2349099059665,9mobile,abdullahi.adebayo@gmail.com,Plateau,Lagos,Oyo,2021-10-29
71fa0e14-363a-4dc7-bad8-dee6485c532d,Aisha,Ekpo,Aisha Ekpo,female,49,1977-11-18,35605827485,70472124341,+2349068546024,MTN,aisha.ekpo788@gmail.com,Oyo,Kaduna,Abia,2025-11-07
683749d8-4bbb-4560-b229-6b8848253dfa,Chris,Oluwole,Chris Oluwole,male,28,1998-01-04,55347750557,16872932947,+2348056361294,Glo,chris.oluwole135@gmail.com,Edo,Bauchi,Kogi,2025-05-06
490cfa92-d798-4610-b384-f0a26f946701,Oludayo,Ekwugum,Oludayo Ekwugum,male,30,1996-05-26,69291636977,72126449605,+2348100435227,MTN,oludayo.ekwugum706@gmail.com,Kaduna,Edo,Bayelsa,2023-11-28
9cbf9943-b799-4ef4-9f43-7c0bae5b4873,Mubarak,Onyekachi,Mubarak Onyekachi,male,64,1962-02-26,24112484555,50339981666,+2347053704675,Glo,mubarak.onyekachi347@gmail.com,Ondo,Abia,Niger,2022-09-06
de320454-a643-4564-9ef2-1ad8be0f8c9c,Esther,Adebayo,Esther Adebayo,female,20,2006-04-04,17911755885,64791300569,+2348127536202,Airtel,esther.adebayo87@gmail.com,Plateau,Nasarawa,Ekiti,2026-02-03
2c3bca15-df68-4fd4-ad85-2248ec1d09eb,Halimah,Yusuf,Halimah Yusuf,female,60,1966-08-07,24521532983,14641797259,+2348132197064,MTN,halimah.yusuf783@yahoo.com,Katsina,Ekiti,Niger,2022-02-25
305e2822-c7f3-44b5-a68c-7bc78d52c89c,Funke,Hassan,Funke Hassan,female,22,2004-03-21,50753123594,43695668207,+2348158001958,Glo,funke.hassan828@gmail.com,Ekiti,Oyo,Ekiti,2025-08-20
6543d1ec-d720-4696-a57b-c64142e00c73,Seyi,Garba,Seyi Garba,male,45,1981-06-17,30569887275,23824061827,+2349037896813,MTN,seyi.garba@gmail.com,Yobe,Ogun,Imo,2022-03-11
75374e60-36fe-460a-9c0e-13e3503a2c5b,Esther,Adeleke,Esther Adeleke,female,55,1971-07-04,83006740956,81853283297,+2348185327199,9mobile,esther.adeleke@gmail.com,Edo,Bayelsa,Borno,2025-10-23
dd8fb8e6-2d60-44bd-92a6-0485f48ff3e9,Ade,Abubakar,Ade Abubakar,male,19,2007-06-08,32541684128,68812920519,+2348187523905,9mobile,ade.abubakar@yahoo.com,Akwa Ibom,Delta,Kaduna,2021-04-10
6aef54c5-54b2-4f17-95fa-b768c012909f,Seyi,Adeleke,Seyi Adeleke,male,55,1971-03-03,24869651156,44438277754,+2349050549785,Glo,seyi.adeleke@yahoo.com,Kebbi,Ogun,Niger,2024-07-16
22cf364b-ca92-4869-9c25-adfb4d294028,Victor,Ekwugum,Victor Ekwugum,male,45,1981-10-08,12183347314,28707890008,+2348096061265,9mobile,victor.ekwugum952@gmail.com,Taraba,Cross River,Ebonyi,2024-09-08
77bf0fef-e3a7-4377-94b7-4a72cf13337e,Aisha,Badrudeen,Aisha Badrudeen,female,20,2006-07-13,47178049766,24731465971,+2347067624237,MTN,aisha.badrudeen@gmail.com,Delta,Ekiti,Bayelsa,2021-10-29
714eb73a-b455-4cd9-bbbd-43d5551dc76d,Seyi,Salako,Seyi Salako,male,43,1983-04-13,55221596339,34591010982,+2347060483707,MTN,seyi.salako280@gmail.com,Yobe,Rivers,Bayelsa,2024-03-15
4e99756f-2a0c-467c-94d0-cdc098801daa,Ade,Friday,Ade Friday,male,56,1970-06-13,16252798546,12557763628,+2349038793162,MTN,ade.friday875@gmail.com,Kebbi,Ekiti,Sokoto,2025-05-23
1b0a23c4-ae45-4cde-b9cd-c8c9114ba4b4,Anna,Williams,Anna Williams,female,27,1999-01-16,96906193024,89569202857,+2348174839654,9mobile,anna.williams@gmail.com,Niger,Yobe,Abia,2023-09-26
2747c5de-b780-4db8-8ddb-9abd3f72284b,Solomon,Oladele,Solomon Oladele,male,51,1975-03-01,73771641045,82590234685,+2349088895258,9mobile,solomon.oladele@gmail.com,Taraba,Imo,Plateau,2025-04-07
fa106fa0-f868-4f55-b69f-fcc63f40aa93,Chris,Friday,Chris Friday,male,41,1985-07-13,19399264245,50107253096,+2349039693813,MTN,chris.friday705@gmail.com,Niger,Enugu,Lagos,2024-01-09
5c324c2d-a715-49c3-97ae-7b87eb05b14b,Funke,Musa,Funke Musa,female,34,1992-06-09,27986181714,68681168688,+2348039161287,MTN,funke.musa@gmail.com,Ekiti,Anambra,Ondo,2023-01-01
6639e59c-1ef4-403c-b6b9-be89bb4b7455,Aisha,Yusuf,Aisha Yusuf,female,70,1956-05-08,69064163129,29793095457,+2348126267361,Airtel,aisha.yusuf574@gmail.com,Imo,Plateau,Delta,2022-10-25
29be8715-0261-45d1-8ccb-02891c42ca6c,Mariam,Smith,Mariam Smith,female,34,1992-01-09,82165723812,68386330565,+2347033077784,MTN,mariam.smith348@gmail.com,Akwa Ibom,Anambra,Plateau,2023-03-02
